yr,mo,mag
1982,5,1
1982,5,1
1982,5,1
1982,5,1
1982,5,2
1982,5,3
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,1
1982,5,1
1982,5,1
1982,5,1
1982,5,1
1982,5,2
1982,5,1
1982,5,0
1982,5,1
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,1
1982,5,2
1982,5,2
1982,5,1
1982,5,1
1982,5,0
1982,5,1
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,1
1982,5,2
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,3
1982,5,1
1982,5,1
1982,5,1
1982,5,1
1982,5,2
1982,5,0
1982,5,0
1982,5,1
1982,5,2
1982,5,2
1982,5,3
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,2
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,2
1982,5,0
1982,5,0
1982,5,3
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,1
1982,5,2
1982,5,2
1982,5,3
1982,5,3
1982,5,3
1982,5,1
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,1
1982,5,1
1982,5,2
1982,5,2
1982,5,0
1982,5,0
1982,5,1
1982,5,1
1982,5,0
1982,5,1
1982,5,1
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,1
1982,5,1
1982,5,0
1982,5,0
1982,5,2
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,2
1982,5,1
1982,5,0
1982,5,1
1982,5,2
1982,5,2
1982,5,1
1982,5,2
1982,5,2
1982,5,2
1982,5,2
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,2
1982,5,0
1982,5,1
1982,5,1
1982,5,2
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,0
1982,5,1
1982,5,1
1982,5,2
1982,5,2
1982,5,2
1982,5,1
1982,5,2
1982,5,2
1982,5,0
1982,5,0
1982,5,3
1982,5,4
1982,5,1
1982,5,1
1982,5,1
1982,5,1
1982,5,1
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,0
1982,5,1
1982,5,1
1982,5,1
1982,5,1
1982,5,1
1982,5,2
1982,5,0
1982,5,0
1982,5,2
1982,5,0
1982,5,1
1982,6,1
1982,6,0
1982,6,1
1982,6,1
1982,6,1
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,1
1982,6,1
1982,6,0
1982,6,1
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,1
1982,6,1
1982,6,1
1982,6,0
1982,6,0
1982,6,1
1982,6,1
1982,6,2
1982,6,0
1982,6,1
1982,6,2
1982,6,2
1982,6,0
1982,6,0
1982,6,1
1982,6,2
1982,6,2
1982,6,2
1982,6,2
1982,6,1
1982,6,0
1982,6,1
1982,6,0
1982,6,0
1982,6,0
1982,6,2
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,1
1982,6,0
1982,6,2
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,1
1982,6,2
1982,6,0
1982,6,1
1982,6,2
1982,6,2
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,1
1982,6,1
1982,6,3
1982,6,0
1982,6,1
1982,6,1
1982,6,2
1982,6,1
1982,6,1
1982,6,1
1982,6,1
1982,6,1
1982,6,1
1982,6,1
1982,6,2
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,2
1982,6,2
1982,6,0
1982,6,0
1982,6,0
1982,6,2
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,0
1982,6,1
1982,6,1
1982,6,1
1982,6,1
1982,6,1
1982,6,2
1982,6,2
1982,6,2
1982,6,2
1982,6,3
1982,6,1
1982,6,1
1982,6,0
1982,6,0
1982,6,1
1982,6,0
1982,6,2
1982,6,2
1982,6,2
1982,6,1
1982,6,2
1982,6,1
1982,6,1
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,1
1982,6,1
1982,6,2
1982,6,2
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,1
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,1
1982,6,2
1982,6,1
1982,6,1
1982,6,1
1982,6,0
1982,6,1
1982,6,0
1982,6,1
1982,6,0
1982,6,0
1982,6,1
1982,6,0
1982,6,1
1982,6,1
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,0
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,0
1982,6,0
1982,6,1
1982,6,2
1982,6,0
1982,6,0
1982,6,0
1982,6,1
1982,6,1
1982,6,0
1982,6,2
1982,6,1
1982,6,1
1982,6,1
1982,6,2
1982,6,0
1982,6,1
1982,6,1
1982,6,1
1982,6,2
1982,6,1
1982,6,1
1982,6,1
1982,6,1
1982,6,0
1982,7,1
1982,7,0
1982,7,0
1982,7,0
1982,7,0
1982,7,0
1982,7,0
1982,7,1
1982,7,1
1982,7,2
1982,7,1
1982,7,1
1982,7,0
1982,7,0
1982,7,0
1982,7,1
1982,7,1
1982,7,0
1982,7,1
1982,7,0
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,0
1982,7,0
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,0
1982,7,1
1982,7,1
1982,7,0
1982,7,2
1982,7,0
1982,7,0
1982,7,1
1982,7,0
1982,7,0
1982,7,1
1982,7,0
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,0
1982,7,1
1982,7,0
1982,7,0
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,0
1982,7,0
1982,7,0
1982,7,0
1982,7,0
1982,7,0
1982,7,1
1982,7,1
1982,7,0
1982,7,0
1982,7,0
1982,7,0
1982,7,0
1982,7,0
1982,7,0
1982,7,1
1982,7,0
1982,7,0
1982,7,0
1982,7,0
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,1
1982,7,0
1982,7,1
1982,7,0
1982,7,0
1982,7,1
1982,7,1
1982,7,0
1982,7,1
1982,8,1
1982,8,0
1982,8,0
1982,8,1
1982,8,1
1982,8,0
1982,8,1
1982,8,1
1982,8,1
1982,8,0
1982,8,0
1982,8,1
1982,8,1
1982,8,0
1982,8,1
1982,8,0
1982,8,0
1982,8,1
1982,8,0
1982,8,0
1982,8,0
1982,8,0
1982,8,0
1982,8,0
1982,8,0
1982,8,2
1982,8,1
1982,8,0
1982,8,0
1982,8,0
1982,8,2
1982,8,2
1982,8,1
1982,8,1
1982,9,1
1982,9,2
1982,9,0
1982,9,2
1982,9,2
1982,9,2
1982,9,0
1982,9,3
1982,9,0
1982,9,2
1982,9,1
1982,9,1
1982,9,1
1982,9,1
1982,9,1
1982,9,1
1982,9,1
1982,9,1
1982,9,2
1982,9,2
1982,9,2
1982,9,2
1982,9,1
1982,9,2
1982,9,2
1982,9,0
1982,9,0
1982,9,1
1982,9,1
1982,9,0
1982,9,0
1982,9,0
1982,9,1
1982,9,2
1982,9,1
1982,9,2
1982,9,2
1982,9,1
1982,10,0
1982,10,1
1982,10,0
1982,10,0
1982,10,0
1982,10,0
1982,10,1
1982,10,1
1982,10,1
1982,11,1
1982,11,1
1982,11,1
1982,11,0
1982,11,0
1982,11,0
1982,11,1
1982,11,1
1982,11,2
1982,11,2
1982,11,0
1982,11,1
1982,11,1
1982,11,0
1982,11,2
1982,11,1
1982,11,1
1982,11,1
1982,11,2
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,2
1982,12,3
1982,12,3
1982,12,3
1982,12,3
1982,12,3
1982,12,3
1982,12,1
1982,12,0
1982,12,3
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,2
1982,12,2
1982,12,2
1982,12,2
1982,12,0
1982,12,0
1982,12,0
1982,12,1
1982,12,1
1982,12,2
1982,12,3
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,0
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,2
1982,12,2
1982,12,2
1982,12,2
1982,12,3
1982,12,3
1982,12,1
1982,12,1
1982,12,2
1982,12,2
1982,12,0
1982,12,0
1982,12,0
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,1
1982,12,2
1982,12,2
1982,12,2
1982,12,3
1982,12,3
1982,12,4
1982,12,0
1982,12,1
1982,12,1
1982,12,1
1982,12,2
1982,12,2
1982,12,2
1982,12,1
1982,12,1
1982,12,2
1982,12,2
1982,12,2
1982,12,0
1982,12,1
1982,12,1
1982,12,2
1982,12,2
1983,1,1
1983,1,1
1983,1,1
1983,1,2
1983,1,2
1983,1,2
1983,1,3
1983,1,3
1983,1,1
1983,1,1
1983,1,1
1983,1,2
1983,1,3
1983,2,0
1983,2,0
1983,2,1
1983,2,1
1983,2,2
1983,2,1
1983,2,0
1983,2,1
1983,2,1
1983,2,1
1983,2,1
1983,2,1
1983,2,1
1983,2,1
1983,2,2
1983,2,2
1983,2,2
1983,2,2
1983,2,2
1983,2,2
1983,2,0
1983,2,3
1983,2,3
1983,2,0
1983,2,1
1983,2,1
1983,2,1
1983,2,1
1983,2,2
1983,2,2
1983,2,0
1983,2,0
1983,2,1
1983,2,1
1983,2,2
1983,2,2
1983,2,2
1983,2,1
1983,2,1
1983,2,1
1983,2,1
1983,3,0
1983,3,2
1983,3,0
1983,3,0
1983,3,1
1983,3,0
1983,3,0
1983,3,0
1983,3,0
1983,3,1
1983,3,1
1983,3,2
1983,3,2
1983,3,1
1983,3,2
1983,3,0
1983,3,0
1983,3,1
1983,3,1
1983,3,2
1983,3,2
1983,3,0
1983,3,0
1983,3,1
1983,3,1
1983,3,0
1983,3,0
1983,3,2
1983,3,1
1983,3,1
1983,3,2
1983,3,0
1983,3,1
1983,3,0
1983,3,1
1983,3,3
1983,3,0
1983,3,1
1983,3,2
1983,3,2
1983,3,1
1983,3,1
1983,3,3
1983,3,3
1983,3,2
1983,3,0
1983,3,1
1983,3,1
1983,3,1
1983,3,0
1983,3,1
1983,3,1
1983,3,1
1983,3,2
1983,3,1
1983,3,0
1983,3,0
1983,3,2
1983,3,3
1983,3,0
1983,3,1
1983,3,1
1983,3,2
1983,3,0
1983,3,0
1983,3,0
1983,3,1
1983,3,1
1983,3,0
1983,3,0
1983,3,1
1983,4,0
1983,4,0
1983,4,1
1983,4,1
1983,4,2
1983,4,3
1983,4,3
1983,4,3
1983,4,3
1983,4,4
1983,4,1
1983,4,2
1983,4,2
1983,4,1
1983,4,2
1983,4,0
1983,4,1
1983,4,1
1983,4,2
1983,4,3
1983,4,0
1983,4,1
1983,4,1
1983,4,1
1983,4,1
1983,4,1
1983,4,2
1983,4,1
1983,4,1
1983,4,1
1983,4,1
1983,4,1
1983,4,1
1983,4,1
1983,4,1
1983,4,1
1983,4,2
1983,4,0
1983,4,0
1983,4,1
1983,4,1
1983,4,3
1983,4,0
1983,4,1
1983,4,0
1983,4,0
1983,4,0
1983,4,0
1983,4,0
1983,4,1
1983,4,2
1983,4,2
1983,4,1
1983,4,1
1983,4,0
1983,4,0
1983,4,0
1983,4,2
1983,4,3
1983,4,0
1983,4,2
1983,4,0
1983,4,1
1983,4,1
1983,4,1
1983,5,0
1983,5,0
1983,5,0
1983,5,1
1983,5,1
1983,5,2
1983,5,0
1983,5,1
1983,5,1
1983,5,1
1983,5,2
1983,5,2
1983,5,2
1983,5,3
1983,5,0
1983,5,0
1983,5,1
1983,5,2
1983,5,2
1983,5,2
1983,5,0
1983,5,0
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,2
1983,5,2
1983,5,3
1983,5,3
1983,5,1
1983,5,1
1983,5,0
1983,5,1
1983,5,0
1983,5,1
1983,5,3
1983,5,3
1983,5,3
1983,5,3
1983,5,3
1983,5,3
1983,5,3
1983,5,1
1983,5,1
1983,5,1
1983,5,2
1983,5,2
1983,5,3
1983,5,3
1983,5,0
1983,5,2
1983,5,2
1983,5,1
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,1
1983,5,1
1983,5,1
1983,5,2
1983,5,2
1983,5,3
1983,5,1
1983,5,1
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,2
1983,5,2
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,2
1983,5,2
1983,5,2
1983,5,2
1983,5,2
1983,5,2
1983,5,3
1983,5,0
1983,5,0
1983,5,1
1983,5,1
1983,5,1
1983,5,2
1983,5,3
1983,5,3
1983,5,2
1983,5,1
1983,5,2
1983,5,1
1983,5,1
1983,5,3
1983,5,1
1983,5,1
1983,5,0
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,2
1983,5,2
1983,5,2
1983,5,1
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,1
1983,5,2
1983,5,2
1983,5,1
1983,5,1
1983,5,1
1983,5,0
1983,5,0
1983,5,1
1983,5,2
1983,5,2
1983,5,2
1983,5,3
1983,5,3
1983,5,0
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,2
1983,5,2
1983,5,2
1983,5,1
1983,5,1
1983,5,1
1983,5,2
1983,5,2
1983,5,3
1983,5,1
1983,5,1
1983,5,2
1983,5,3
1983,5,3
1983,5,3
1983,5,3
1983,5,3
1983,5,0
1983,5,2
1983,5,1
1983,5,2
1983,5,0
1983,5,0
1983,5,0
1983,5,3
1983,5,3
1983,5,2
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,1
1983,5,2
1983,5,2
1983,5,2
1983,5,2
1983,5,0
1983,5,1
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,1
1983,5,1
1983,5,3
1983,5,2
1983,5,1
1983,5,1
1983,5,3
1983,5,1
1983,5,0
1983,5,0
1983,5,0
1983,5,1
1983,5,0
1983,5,0
1983,5,1
1983,5,1
1983,5,1
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,0
1983,5,1
1983,5,0
1983,5,0
1983,5,1
1983,5,0
1983,5,1
1983,5,1
1983,5,0
1983,5,0
1983,5,1
1983,5,0
1983,5,0
1983,6,1
1983,6,0
1983,6,1
1983,6,1
1983,6,1
1983,6,0
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,1
1983,6,1
1983,6,1
1983,6,2
1983,6,1
1983,6,1
1983,6,0
1983,6,1
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,1
1983,6,0
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,2
1983,6,0
1983,6,1
1983,6,1
1983,6,1
1983,6,0
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,1
1983,6,0
1983,6,0
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,2
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,1
1983,6,2
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,0
1983,6,1
1983,6,0
1983,6,0
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,1
1983,6,0
1983,6,0
1983,6,1
1983,6,0
1983,6,0
1983,6,1
1983,6,1
1983,6,0
1983,6,2
1983,6,1
1983,6,2
1983,6,0
1983,6,1
1983,6,1
1983,6,0
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,6,3
1983,6,3
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,6,1
1983,6,0
1983,6,2
1983,6,0
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,6,1
1983,6,2
1983,6,2
1983,6,0
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,2
1983,6,0
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,2
1983,6,0
1983,6,1
1983,6,1
1983,6,1
1983,6,0
1983,6,0
1983,6,0
1983,7,0
1983,7,1
1983,7,1
1983,7,1
1983,7,1
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,1
1983,7,4
1983,7,1
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,1
1983,7,1
1983,7,1
1983,7,1
1983,7,1
1983,7,1
1983,7,1
1983,7,2
1983,7,2
1983,7,2
1983,7,3
1983,7,4
1983,7,1
1983,7,1
1983,7,0
1983,7,1
1983,7,0
1983,7,1
1983,7,1
1983,7,1
1983,7,0
1983,7,0
1983,7,1
1983,7,1
1983,7,2
1983,7,1
1983,7,0
1983,7,2
1983,7,1
1983,7,1
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,0
1983,7,1
1983,7,0
1983,7,0
1983,7,0
1983,7,3
1983,7,0
1983,7,1
1983,7,1
1983,7,0
1983,7,1
1983,7,2
1983,7,1
1983,7,1
1983,7,0
1983,7,1
1983,7,2
1983,7,0
1983,7,1
1983,7,1
1983,7,2
1983,7,3
1983,7,0
1983,7,1
1983,7,1
1983,7,1
1983,7,0
1983,7,0
1983,7,0
1983,7,1
1983,7,1
1983,7,1
1983,7,1
1983,7,1
1983,7,1
1983,7,0
1983,7,0
1983,7,0
1983,7,2
1983,7,1
1983,7,0
1983,8,0
1983,8,0
1983,8,1
1983,8,0
1983,8,0
1983,8,1
1983,8,0
1983,8,1
1983,8,0
1983,8,1
1983,8,0
1983,8,2
1983,8,2
1983,8,1
1983,8,0
1983,8,1
1983,8,1
1983,8,1
1983,8,1
1983,8,1
1983,8,1
1983,8,1
1983,8,0
1983,8,1
1983,8,0
1983,8,1
1983,8,1
1983,8,1
1983,8,2
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,1
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,1
1983,8,2
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,0
1983,8,1
1983,8,0
1983,8,1
1983,8,1
1983,8,1
1983,8,0
1983,8,1
1983,8,1
1983,8,2
1983,8,0
1983,8,0
1983,8,0
1983,8,1
1983,8,1
1983,8,1
1983,8,1
1983,8,0
1983,8,1
1983,8,2
1983,9,0
1983,9,0
1983,9,2
1983,9,2
1983,9,0
1983,9,0
1983,9,1
1983,9,1
1983,9,2
1983,9,0
1983,9,1
1983,9,0
1983,9,1
1983,9,0
1983,9,0
1983,9,0
1983,9,0
1983,9,0
1983,9,0
1983,10,1
1983,10,0
1983,10,1
1983,10,2
1983,10,0
1983,10,0
1983,10,1
1983,10,1
1983,10,2
1983,10,2
1983,10,2
1983,10,1
1983,10,2
1983,11,0
1983,11,0
1983,11,0
1983,11,1
1983,11,1
1983,11,1
1983,11,2
1983,11,2
1983,11,3
1983,11,1
1983,11,0
1983,11,1
1983,11,2
1983,11,2
1983,11,3
1983,11,3
1983,11,2
1983,11,1
1983,11,1
1983,11,2
1983,11,2
1983,11,1
1983,11,1
1983,11,1
1983,11,2
1983,11,1
1983,11,0
1983,11,1
1983,11,2
1983,11,2
1983,11,3
1983,11,3
1983,11,2
1983,11,1
1983,11,2
1983,11,2
1983,11,1
1983,11,1
1983,11,1
1983,11,1
1983,11,1
1983,11,1
1983,11,1
1983,11,0
1983,11,1
1983,11,1
1983,11,0
1983,11,0
1983,12,2
1983,12,1
1983,12,1
1983,12,1
1983,12,1
1983,12,1
1983,12,1
1983,12,1
1983,12,3
1983,12,0
1983,12,1
1983,12,1
1983,12,2
1983,12,1
1983,12,2
1983,12,0
1983,12,1
1983,12,1
1983,12,0
1983,12,0
1983,12,1
1983,12,3
1983,12,4
1983,12,1
1983,12,0
1983,12,0
1983,12,0
1983,12,0
1983,12,1
1983,12,1
1983,12,1
1983,12,1
1983,12,2
1983,12,2
1983,12,2
1983,12,2
1983,12,0
1983,12,1
1983,12,1
1983,12,0
1983,12,1
1983,12,2
1983,12,1
1983,12,1
1983,12,1
1983,12,1
1983,12,2
1983,12,2
1983,12,0
1983,12,0
1983,12,1
1983,12,1
1983,12,2
1983,12,1
1983,12,1
1983,12,1
1983,12,0
1983,12,1
1984,1,0
1984,2,0
1984,2,1
1984,2,1
1984,2,2
1984,2,2
1984,2,2
1984,2,1
1984,2,1
1984,2,1
1984,2,0
1984,2,0
1984,2,0
1984,2,0
1984,2,0
1984,2,0
1984,2,0
1984,2,0
1984,2,1
1984,2,1
1984,2,1
1984,2,1
1984,2,2
1984,2,3
1984,2,1
1984,2,2
1984,2,0
1984,2,0
1984,3,0
1984,3,0
1984,3,0
1984,3,1
1984,3,1
1984,3,2
1984,3,2
1984,3,1
1984,3,0
1984,3,0
1984,3,1
1984,3,4
1984,3,4
1984,3,0
1984,3,0
1984,3,0
1984,3,0
1984,3,0
1984,3,0
1984,3,0
1984,3,1
1984,3,1
1984,3,1
1984,3,1
1984,3,0
1984,3,0
1984,3,1
1984,3,0
1984,3,1
1984,3,1
1984,3,1
1984,3,1
1984,3,0
1984,3,0
1984,3,1
1984,3,2
1984,3,3
1984,3,0
1984,3,1
1984,3,1
1984,3,0
1984,3,0
1984,3,0
1984,3,1
1984,3,1
1984,3,1
1984,3,0
1984,3,0
1984,3,0
1984,3,1
1984,3,1
1984,3,1
1984,3,1
1984,3,2
1984,3,2
1984,3,2
1984,3,3
1984,3,3
1984,3,3
1984,3,3
1984,3,4
1984,3,4
1984,3,1
1984,3,2
1984,3,2
1984,3,2
1984,3,2
1984,3,3
1984,3,4
1984,3,4
1984,3,4
1984,3,4
1984,3,4
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,3
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,1
1984,4,2
1984,4,1
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,1
1984,4,0
1984,4,1
1984,4,2
1984,4,0
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,1
1984,4,1
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,1
1984,4,1
1984,4,1
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,1
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,1
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,1
1984,4,2
1984,4,3
1984,4,1
1984,4,3
1984,4,1
1984,4,1
1984,4,2
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,1
1984,4,1
1984,4,1
1984,4,1
1984,4,1
1984,4,1
1984,4,2
1984,4,3
1984,4,0
1984,4,1
1984,4,2
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,2
1984,4,2
1984,4,3
1984,4,1
1984,4,1
1984,4,2
1984,4,3
1984,4,2
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,2
1984,4,2
1984,4,2
1984,4,3
1984,4,4
1984,4,1
1984,4,1
1984,4,0
1984,4,1
1984,4,1
1984,4,3
1984,4,2
1984,4,1
1984,4,0
1984,4,1
1984,4,2
1984,4,0
1984,4,0
1984,4,0
1984,4,1
1984,4,2
1984,4,2
1984,4,3
1984,4,3
1984,4,4
1984,4,4
1984,4,1
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,1
1984,4,1
1984,4,2
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,1
1984,4,1
1984,4,2
1984,4,3
1984,4,1
1984,4,1
1984,4,0
1984,4,0
1984,4,1
1984,4,1
1984,4,1
1984,4,4
1984,4,0
1984,5,1
1984,5,1
1984,5,1
1984,5,3
1984,5,0
1984,5,0
1984,5,0
1984,5,0
1984,5,2
1984,5,2
1984,5,3
1984,5,1
1984,5,1
1984,5,0
1984,5,0
1984,5,1
1984,5,2
1984,5,2
1984,5,0
1984,5,0
1984,5,0
1984,5,0
1984,5,0
1984,5,0
1984,5,0
1984,5,0
1984,5,0
1984,5,1
1984,5,0
1984,5,0
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,2
1984,5,2
1984,5,2
1984,5,2
1984,5,2
1984,5,2
1984,5,2
1984,5,2
1984,5,3
1984,5,0
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,2
1984,5,0
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,0
1984,5,0
1984,5,0
1984,5,0
1984,5,1
1984,5,2
1984,5,0
1984,5,1
1984,5,2
1984,5,1
1984,5,1
1984,5,2
1984,5,2
1984,5,1
1984,5,1
1984,5,1
1984,5,1
1984,5,0
1984,5,3
1984,5,0
1984,5,0
1984,5,1
1984,5,1
1984,5,1
1984,5,1
